"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12"
"167",858,277,1364.5953074616,63492,0.0935864586374034,-570.705366377697,-1467.12236023106,-313.978116389235,-104603.270285423,48588.2002178944,-0.299815523199631,-0.230535501353808
"168",832,908,1154.74395715942,60736,-0.591651108744388,-987.717939926792,205.857808830159,-203.039414156567,8745.59395917496,58791.4497125658,0.510352560214688,-1.41031973708032
"169",261,101,772.935877473688,16182,-0.648674886998001,-359.602337397938,267.635216554043,-654.103329910652,8593.98742047325,35519.2711247877,-0.630880497712854,1.42126503999683
"170",920,70,981.419363030388,79120,-1.00246448171267,-860.205160139998,-689.222543164611,-341.082207092594,22210.5686238303,51118.0678731077,0.076601217717894,1.54336471774388
"171",418,17,768.057923086436,6270,0.487617136583675,-31.3585231473676,-222.584546672963,-179.812271144995,10019.7508690497,18375.9401344341,-0.311273782874249,-0.883710780840436
"172",290,978,675.551902762675,24070,-1.12497330894143,-682.334121891764,-418.6920780285,-958.523874846366,3256.0308471385,22948.5568956911,-0.368542030162867,1.47930077197097
"173",471,323,754.123472324755,16485,-1.36747005352785,-874.840805614539,-716.242595671554,-961.982405231336,44398.0421068409,16967.8749711092,-0.0558771925456413,-0.325070520095729
"174",283,740,712.053964220886,3679,-0.644922311204408,26.0418022182745,95.0101747684538,-211.492080698353,29760.5228913733,3798.85281444992,-0.359721648652497,-0.112036410307898
"175",328,292,351.172054433537,29192,0.526689545595862,314.022324885217,-1439.0039147871,-62.6171569286569,-893.475187556058,-6767.99530790863,-1.74154575018142,0.957632759808928
"176",30,831,149.041908358175,1200,0.498103114750854,-71.4776908752877,32.2062074007264,-411.848192814271,-370.424384735757,2191.32773074611,0.590317165321989,0.570259387514855
"177",342,410,779.610805279695,26334,-0.551859708583232,-739.691899866993,-515.681454594691,134.610532454499,-17231.0360247973,34644.6687375099,-2.08115979477566,-0.995212575614739
"178",500,758,667.794418657399,41000,-0.0215890321656385,-795.457758937088,-1381.31465823952,-899.475322820657,11993.9551261493,54214.3926006902,-0.569700221828749,0.902617818387864
"179",61,230,81.5543693208666,1830,0.396266293729706,-382.865661419265,-42.6809113087879,555.523363680946,1962.32430337168,4157.5979778953,0.195284109623593,-1.15461589450189
"180",251,595,262.050905878264,23594,0.525639598463929,-502.618032624586,-289.999457205463,301.528078439466,-15915.7771620677,6494.09474916097,0.447288833972516,-0.291715078408881
"181",513,839,519.240275845171,27702,-1.0137279022689,-568.282166872616,-363.988887990492,-1153.07290439894,3091.6906916148,14225.1804642986,0.260748027070403,-0.0740044096576106
"182",343,650,360.513191341498,7889,1.29470392040743,-626.879719553914,-993.572735754114,-1082.04078542882,2019.04708374281,28218.2961674717,-0.537387097035669,-0.652067364699824
"183",538,935,1078.75583617391,23672,-0.930439495924369,-574.20574607615,-95.916388480843,-0.192257530082202,-38957.1695748047,70103.9817947973,-1.26721129184841,1.1439275544185
"184",660,609,958.643032410942,51480,-1.2525156891024,-546.0831719848,-816.717964572797,-229.720679896904,39874.7927094718,29899.1016056869,0.55254469619388,-0.902234873246798
"185",38,876,179.865860229329,3230,-0.217278416346646,-48.8904019521697,-47.3950196664989,278.021569478662,-2609.76997194168,783.793163810594,-0.724354338948944,-0.0725711012007283
"186",684,826,749.279579176226,2052,-0.0657440822136869,-818.740038069952,-904.728631531572,-1042.19798160625,-54593.7824574507,101993.586242764,0.53727913937811,0.927027091348256
"187",116,304,329.911558599786,9744,1.13789985761092,54.3179935396917,8.41437435523888,-183.281997785474,-4117.57225444842,3687.54085348603,0.444883158363291,0.174633915779576
"188",688,520,897.081242813867,41280,-2.09619267317724,-884.205095488974,-550.604071646344,-1065.72522929805,-14502.4960541031,-21726.7231291984,-0.715346156900428,-0.207014165793393
"189",45,599,223.913137019205,1755,0.40263231707288,55.5750504646563,68.6487655296733,-169.478365349035,25.7704708346371,3696.33803670648,-0.761004419861945,1.70291724774996
"190",207,151,526.963127595922,6831,-0.923663639802309,-2.85226706332784,-578.923198771863,137.867017158477,5096.8228204479,19345.0301230429,-0.450573294386481,0.379564328401637
"191",658,396,865.65455780241,21714,-0.522768860991065,195.806968335684,-50.752506781923,-987.234656204526,16479.5154889905,24821.3433625699,-0.863416676273348,0.164577434973021
"192",371,493,956.704004198136,10017,-0.284437130907756,-713.896460450206,28.277767193058,-578.097906336976,-191.512125986177,17566.4571186806,1.83840825475618,2.06709802764744
"193",177,347,420.27903743097,1062,0.00855047273227953,-495.527199817697,-753.110379137742,508.284178833236,-981.567219059221,-11629.0816571985,-0.977176824587138,0.546068345155566
"194",922,932,1584.17488668499,27660,0.289207675901101,-833.594791533644,-68.9740092924129,-751.617817543965,-12218.4541226684,46044.4652032385,0.547712605275258,-0.277647569503469
"195",415,641,770.668432693611,4980,0.324615536250669,-381.088204012653,397.954413507741,-139.007569219897,4545.46944996982,1983.62495342768,0.361789208382685,-0.935545439659212
"196",412,99,917.76596134536,6592,-0.398364667665978,-451.977189726435,-1185.5016723728,59.7273769618517,-2465.44602698448,22098.4367610051,-2.27479958421945,-0.847966605122781
"197",764,530,1082.65125387999,33616,1.04761517562482,-1042.08985912827,-1147.75911542448,153.776734737383,-24609.4335322184,91418.2007814993,0.382316760553935,1.13889212899062
"198",574,152,574,55104,-0.916470787954311,-307.147347599097,-1437.50400408986,-110.062762268597,-2526.18556042506,63506.8845420063,-0.67559239242393,-0.418270353891393
"199",872,910,1549.0789423909,36624,1.51521384467593,-1254.58875932623,-83.6953084673057,-406.579282543041,19425.8761455787,21735.5319029083,0.35362102146621,2.37686291444381
"200",493,814,654.21323852511,35989,0.629158644803833,-634.833769070655,89.3501903273111,-1239.84219748296,37896.3107598511,9525.08518294347,-0.921135329185085,-0.222731833618029
"201",296,80,330.142156725944,4144,0.48522250853769,-249.719862891644,648.358174611413,-170.530641462533,-24884.4320845848,16956.7126895105,-2.01179419648079,0.840404137006097
"202",731,929,1179.42011526298,65059,-0.563958370890744,-683.160995579525,-1379.91410519754,-1025.27757793748,43038.8866131096,51031.8486730503,-0.157235616543008,1.2017040321847
"203",526,823,526,6312,-0.782465026604703,-629.002688625323,-425.579480659944,-306.183315761426,18009.9288556409,26724.0526046327,0.720878437905497,-0.133671877674329
"204",855,295,1388.337016046,12825,-2.22456731467461,-1139.39504715883,-730.60528212705,-1260.09264349745,-95978.8314371604,22253.0786872082,1.34685738611244,-1.42560924281697
"205",279,955,369.099388509142,5580,0.4391248407919,24.5823951576446,99.5150756738111,-23.7854668540392,-5626.80237337405,27672.9818819676,-1.3339000885282,-1.08650501087109
"206",540,577,678.414521070283,27540,-0.325181541008679,-387.357997798845,-925.800846946828,-1126.42778728824,-31955.3868246204,-2944.2625929633,0.914353546175106,1.04206242901199
"207",195,706,311.005990288402,17160,-2.56383070038782,-200.491967326867,135.679074919703,155.869726957376,-643.448565623821,-341.040126014846,0.423214228532529,-0.0623003669746861
"208",169,567,194.649493574615,15886,0.972017733349034,-434.235622755341,-353.733933517522,-507.122017561784,232.82007294035,6708.46408437371,-0.448265763490676,-1.58233361782574
"209",295,634,414.426482483136,29500,-0.644148073170863,-9.79067124818062,136.185344476052,422.679660655522,-18989.4188871345,38832.2934140414,-1.51754293134438,0.802604497469559
"210",49,218,290.292858482859,245,0.848530209225978,-124.038571309645,228.400073111785,-285.803815182893,-560.394683020165,3351.25468261145,0.835447549065707,-0.236586780069902
"211",787,357,793.668228248417,55090,0.798709342142383,-737.976061708469,6.39090739256835,-1035.850401263,7957.40976158622,36328.6343649488,1.87788578912236,2.31568850992737
"212",958,676,1246.32360667478,50774,-1.37491154712384,-810.589781402902,-522.765036965894,-999.214610575395,-18011.7437808967,-30164.7209218142,-1.06958739939761,1.46244563134359
"213",392,513,636.821735431409,19600,-0.0874660069406606,-534.669779875961,-734.066798217723,223.244083073714,10588.9834313327,5017.18362744525,0.655076274294689,-0.177044048277477
"214",885,206,1393.91907337559,23010,-0.0518311773442257,-515.512225843228,-1011.98098019109,100.014020872993,-7833.05910655592,39247.0810463451,0.270947646669582,-0.845725830465044
"215",162,400,324.803082727436,5832,-0.620034504057894,-67.9988427856562,-564.044680479361,-833.829031579953,-1910.67723923123,2012.33352448279,-0.54843628898835,-0.251514272741025
"216",372,736,845.511508341852,5208,0.291714484771159,-549.20823550922,-316.987511311757,-407.866496196624,2832.49959807903,12324.3273485646,-0.293930094943151,0.449784468123309
"217",90,40,175.496383736275,2880,-1.85975520071238,301.969746474688,-964.423497787062,-410.046427487531,-1401.85006292615,5618.96294329413,-1.37962160080027,-1.45157839609655
"218",312,392,777.183258212568,5304,0.638282101835596,-187.341442131048,11.3422168221412,-794.308621490366,7778.15253100206,29680.0993121037,0.0677658978183727,0.773625186387702
"219",697,449,1096.35391005639,67609,0.775096826021545,-348.593795008167,-726.888719699691,-1168.6607783731,12219.4890539487,-536.742845091874,-1.09306108261794,0.0191903842611405
"220",910,654,1536.836903155,54600,0.320266778324478,-967.553627837146,-362.106461567222,-1049.46322139998,-59272.1460129496,101620.15245532,-1.38735006307205,0.15799413421529
"221",388,633,733.73830969815,8924,-0.828802506181947,-856.774417617283,324.65605679709,-406.846836178644,-19036.1273361291,2925.78280913237,0.99579637956961,-0.504617444139169
"222",709,887,1194.72530896338,58138,-0.938545534617183,-30.1164377614152,-117.990594193839,-973.029842228555,42006.5428877844,47389.4104867637,-0.425610335919633,-0.692984701442496
"223",793,695,1166.84610041155,77714,-1.4286006385338,-560.359034189993,-861.359375422244,-361.318768143709,74780.3873701425,59082.5719456054,1.75803095583853,-0.946320094235549
"224",237,986,373.701503528378,13746,0.839115732060269,118.15524117404,2.20389123257249,-35.4781396401213,9274.68819811909,20676.2419636784,0.866708653032274,0.406473990082824
"225",130,938,392.846860324601,10920,0.717060563562428,-191.217057758669,-530.541537409218,526.144325849643,-5034.84834125394,4006.92049909668,1.40046474563881,1.27551385588339
"226",562,22,1106.50915909086,38778,-0.104486110316468,-752.167107730531,-1386.9457652079,-313.498504272866,-50263.3870315807,20290.3261073995,-1.08718369182692,-0.558325293675296
"227",71,195,360.862231638809,994,-0.590691185330031,-288.524604950809,964.917090985186,-658.871770080788,42.3557983299643,4135.598099292,-0.41374553862587,0.85584731730437
"228",440,13,592.169368172808,44440,2.46277607577937,-236.406897567267,-2058.04901985042,-129.057288474584,11663.355320966,19111.587977473,-2.60258170208483,-0.456034639279199
"229",419,10,612.211869437508,18017,2.06641889531235,-568.213992321404,-417.879952956313,-1639.77472188758,-13404.3180465955,16654.1478276102,-0.557462713136229,0.196980861402017
"230",880,912,1117.29726676153,70400,-0.474109715882477,-985.877104968756,-909.50290113979,-590.617810667071,42054.096002817,64516.2144670561,-0.71790004207409,0.363541506093929
"231",593,661,1097.43035752082,26685,0.93499835476937,-123.446906135431,-245.178246912759,-1334.38016565644,-9630.68094767303,30740.3930470637,-1.21511286739282,-1.25573053489482
"232",52,790,221.903479899001,364,0.540371264799606,-276.065721411333,-567.081875558529,562.924719986242,1717.30580866322,4773.55772169778,-0.791362897891779,0.874394859410899
"233",533,422,1160.85214241658,1066,0.635361094760173,-375.086312670674,535.092069042968,-701.83684058469,-28618.4530965113,-1518.80345757964,-0.527505315438301,-0.939550805303784
"234",457,66,720.361385808451,12796,-1.39985782092184,89.9332825571488,-740.896781033068,-1082.70388339649,-27353.8596501279,17929.0602620928,-1.61361312331089,-0.38404226664807
"235",594,103,760.058862303429,25542,0.604311532822227,-301.290643694429,-838.282021781159,-701.784725888886,35024.2627750512,-34222.9396887827,0.850453660819197,0.797274848166162
"236",683,603,950.586289242402,57372,0.544995403002095,-988.816827925812,-136.443716271948,-523.015735696199,47165.59470488,2557.50707234108,-0.18257201646783,-1.73420429063029
"237",469,767,715.024110737851,40334,0.790539135667084,-128.11868944635,-1197.82037804866,-563.314684298592,12426.9241268123,8466.77003290975,-0.276375103733742,1.67899090469579
"238",671,592,1191.70153095773,16104,-1.49351425807017,11.8179553446515,-1287.93423810624,-862.27507826447,12037.9413520091,904.739886161598,0.806184896874274,0.362635721651619
"239",980,897,1214.1767874366,2940,-0.726815332663098,-1112.29253872537,-1065.13069308642,-1275.70048871441,4018.04150288964,100373.27440909,-0.614401686336092,0.583179970095134
"240",178,743,234.999619053213,11392,0.357460597066755,52.3737184297308,449.121986308675,744.554822448094,-6259.46487649529,2612.26767365609,-2.14513311180926,0.121013853895331
"241",331,261,673.324984147247,11916,-0.152015168732936,-376.738970157188,-1246.99621240902,-664.669916387429,-7519.0796697499,20697.349514336,-0.670280768554589,1.41517250549092
"242",649,961,1296.54327167041,40887,-0.148475253962929,-857.814851093682,-557.81043637728,-1364.32766627696,51044.4206379733,-35121.1790633608,0.11458718214154,-1.21142480465276
"243",168,798,203.867747855823,4872,0.88851617125332,132.133356655328,-936.018133451805,-1095.08447895655,8134.26628108181,1781.71377580003,0.120555475706347,0.224033427608334
"244",239,458,496.393786940781,7887,1.32443275108298,-591.232595110382,980.225620877852,-585.583245365806,16067.1619010742,20064.1944373544,0.262135926333523,0.142281203401658
"245",214,597,358.88135240559,5992,-0.7698109125885,-264.779172943392,-67.5312826323301,-63.3061926059198,-2599.26234636282,20825.9305903743,-0.359597833476804,-0.00174863963400191
"246",791,801,1418.29000897016,34013,-0.743832707228249,-751.657777219679,-791.106189716118,-1424.58663929123,6533.51415651512,-1248.39833630069,-0.0279491346663295,-1.40459442360516
"247",997,939,1494.14205543725,31904,0.566574172043194,-1279.79621170029,-956.842161654905,-2424.75610384414,58534.0937864642,25848.2963897947,1.26918923794026,0.705230569852345
"248",712,867,1158.62929797601,53400,0.732578070833917,-675.44797130311,-389.580541857667,-902.61040005491,-1476.49349711894,-33561.6048461357,-0.596395503039169,0.142000175473459
"249",773,539,979.15865050621,70343,2.09435650782551,-667.809478254602,-679.974383801187,-1405.10709741724,43291.606035657,85122.7047023499,-1.51563951207428,-2.12446789783115
"250",606,333,971.192159205951,39996,-2.0592953869497,-713.496816375836,-407.70344649361,-539.614011381393,-29358.9196353373,23707.2119109379,-1.38030632971335,0.771787704407387
"251",84,766,154.893068781493,4620,-0.469236611223183,-349.139383041994,-600.746566547015,-309.65232772159,665.454084653885,5494.28813233881,-1.11381911558338,1.97060608125001
"252",729,460,1065.17536033244,71442,-0.277525809252104,-991.843221464009,-1362.79873846998,-83.3178412951788,-46887.7505528283,42445.6588538787,-0.388228010689833,-1.12618408386351
"253",995,773,1153.76308295465,32835,0.0654213591077563,-871.096869717273,-1277.77834599408,-678.636342237224,-60755.0465457984,84220.2103732843,0.0662902014012123,-0.524928472644509
"254",446,373,757.116266553023,17394,-0.877834774448243,64.3486924883602,-241.826006502779,215.224073434628,-4632.95747289528,42458.5929357115,1.38353146449753,-0.0836283266507655
"255",240,967,755.180058794147,1440,1.1836563043107,-86.1530111538896,-326.871010932586,59.9946666963594,23829.6169404849,-22189.7425369501,1.06950638726827,-0.0249019729870057
"256",767,425,1079.19687966426,12272,-0.0852488234354972,-1248.17618671602,-295.882944564468,216.779642842016,-91016.4769465309,-65569.6065411696,0.211733198007929,-1.16585426390742
"257",624,593,971.552119891949,37440,0.7643677141886,-251.322529544802,-627.823529344605,-489.487518160378,-28516.2930844256,-13768.7738863585,-0.857907488434037,-1.03541392255661
"258",450,668,688.26065572781,20700,-1.04812720069526,-146.009935369369,-270.737717691532,-168.947556319666,-10950.3649010063,17549.1202204223,-1.2254932928475,0.198917828581665
"259",47,588,378.112693747065,658,0.856098291804854,-107.519146169056,91.9155509125278,-62.7578983160558,-1193.06052138842,-511.746600322501,-0.642480066894175,-0.375057743012997
"260",898,707,1122.40561225397,12572,0.627079730556568,-1393.66627142813,-1444.10154771934,-748.682455095271,-8053.98610450671,103776.420644693,-1.62919536680997,0.564666876971772
"261",679,553,842.015528188967,57036,-0.625652526608487,-278.370320442576,-943.071086369988,-75.2198685549719,-65258.3912568281,28960.2068066565,-1.42490182081131,-0.014312794204197
"262",740,160,1334.59851675784,37000,-2.22430826532178,-629.309613933296,-77.8887076643671,-1318.71360255975,4549.73603857687,20261.8695694051,0.612888782406259,0.444739838368397
"263",558,813,1076.59743491527,22878,1.85950911816312,-774.091229122086,-268.434945915072,-1344.52122867687,23822.1333766345,18250.4698719759,0.0151560508959745,-0.594234691573652
"264",76,339,192.929800187731,3268,-1.74535612403175,-85.9321691285899,296.873154416568,-1.87575052889493,4881.0119174231,545.153034917615,-0.02550793247796,-0.223575049661831
"265",580,220,618.178168621243,29580,0.600170774475049,-746.752233384152,-578.749272277365,-496.637276495579,19922.2018475678,21127.6297035614,0.628623488637394,0.625763056499297
"266",428,587,573.418956693963,27392,-0.57207927396628,-577.265305092006,-1189.23970157148,-321.24069647371,-58194.7097602676,66914.4173249886,-0.524045264327177,-0.413653115806328
"267",850,319,1490.79745320101,80750,-1.92794861655794,-531.051472047403,-801.916466247073,-392.663297232151,-38539.103264496,115250.20686679,1.12501109373977,0.43547281261035
"268",438,54,936.741950650869,17082,-0.684312926275602,-391.402123805532,-311.291233520153,-401.873050046367,9670.09370648613,24466.9477457799,0.86280414981918,0.506726160653813
"269",869,144,1457.75885189809,47795,-0.0284835495305212,-408.329003348622,-1539.35497738983,-1897.76204668633,-13592.8073917666,15646.9522594112,-1.31307301181588,-0.474974374722483
"270",547,917,1177.4448802422,48683,0.0475935783977563,-331.349871567316,-630.082676069884,-496.8538981882,18575.1433773678,-372.356058251753,-0.234537921754416,-0.474512013130813
"271",575,576,778.339841305515,8050,-0.536474246031059,-486.199401971966,-1352.96305738466,8.84658136725409,-15188.1269003213,-2486.06492367316,-0.461115284592273,-0.987200326607245
"272",354,575,835.28234687697,21948,-0.583452683481432,-250.892443129841,-415.129052839643,-169.901699669417,28131.0903315228,11929.7675965159,-0.545079273308233,-0.389660543435758
"273",465,700,606.266860328509,20460,-0.18121612026091,-834.996148242008,-185.943419269079,-814.217802327615,8651.74971468628,-4321.60043061919,-0.977648166101473,0.536531835815912
"274",35,710,358.536673595537,2590,0.15844597081336,83.0957425796979,319.114916976793,37.4261771485008,682.462631082781,2952.50440745528,0.45151388378283,0.922425173532531
"275",467,341,1044.75495022088,33157,-0.29819143786716,-405.074893156944,-1124.66836022022,-671.427328150619,-6444.16272275653,55512.5398697835,0.61726115109785,-0.0308553359239328
"276",915,397,1501.42746961369,67710,-1.13432676071921,-990.917528430559,-1624.43735510224,-2046.4360588316,24828.8308949112,-1284.83730088634,0.440598722596976,0.900322876343354
"277",821,921,1290.73661766167,71427,-0.177899417919131,-1081.81039338632,-444.105829164311,-556.486990477005,-74004.0719239148,56007.3516570095,-1.38164293819008,-1.3949500041008
"278",394,837,740.62835273928,14578,-0.762443769720017,-179.340134830092,135.648488806756,-1657.51870015263,-11658.0339560892,-6100.44590540432,-0.747808471237149,-1.86959956561631
"279",696,505,885.815140149698,20184,-0.802404646393433,-495.048788958193,-112.776303531156,-170.218495564232,33603.2482525899,48498.2595944751,0.681661293044289,0.312197485372032
"280",249,727,315.209434757577,17928,1.97190598130962,-15.9407320953411,1090.48660998489,-271.399007850111,9340.72063420474,-5326.9391521985,0.299448875736366,1.29838861915844
"281",839,655,1485.29222782085,81383,1.05631752971214,-1297.13579382308,-1026.41382942098,-323.223042907392,-56937.1112438255,11076.286612475,-1.31037129252016,0.618852210547778
"282",236,682,651.251217181946,14396,-1.66514564526049,-85.4906858860064,-209.533310341174,-678.817632025029,9198.85411699098,24421.629611032,0.348537437140071,1.29330836964271
"283",204,413,299.726159889196,15912,-0.683611711401473,-350.841732951416,-220.322419139039,119.324133058783,5698.88163552042,4057.34234119616,1.26630758112335,0.130121966174109
"284",110,205,269.816332436942,4070,-0.0236035112069844,192.727995553355,-647.778993768401,220.162386120219,3666.20495926411,7681.31906693829,-0.414247935387411,-1.1182725022893
"285",598,298,1051.94494353049,32890,2.28033822059692,-556.893491699693,-1506.27471809861,-639.967758480704,-79883.8570971732,-8227.27625910689,0.353675918865306,0.823481992117387
"286",15,243,218.103765082666,135,0.85441115070998,63.7894954877973,59.7853055284109,606.853216504444,-524.257920843781,223.12702148975,-0.321093858709869,-0.701057948721617
"287",234,314,539.497982460031,5148,-0.859046495445608,-690.152245547907,-464.110987233569,209.473073675582,-28553.3484633291,-669.349416384679,-0.166741319000796,-0.141330212442036
"288",539,581,784.298907265451,8624,1.14630439984671,-706.720160882518,431.641931220488,-154.514061231584,1410.29475600588,21.7891455076278,-0.270766549229195,0.540359781044441
"289",923,959,1059.55258469006,9230,1.13109237089143,-801.955654827521,-1081.59576792071,-1278.4826260585,-2026.97353063891,84412.4140347676,-0.542593393396107,0.346861716586732
"290",800,470,993.85374010237,19200,1.52562806732319,-770.685032276622,73.083588616733,-1203.8840831983,9207.47617504631,-11413.7083085467,0.453847809022772,1.30901694569653
"291",159,895,199.551233617762,13356,0.494029844573086,-773.541443966278,-878.052144638687,-1130.1547175911,-5590.65336170664,9954.25683147891,-0.381230187243162,-0.399473969559
"292",292,299,326.06052281361,584,-1.41303266075725,-458.093826287067,-346.213845274601,-75.618573938525,-23575.7136247047,-98.9294349589472,0.994829011975924,-0.376651983431032
"293",123,636,421.35543003309,2460,2.14296130407108,-214.239555670076,316.281823255384,-89.0946009935358,-3042.87929731474,3335.37424605249,-0.642316598222541,-0.278323740752774
"294",678,437,762.748914743225,40680,-0.000801263272106228,-497.62611299172,-519.9226240083,-309.893069598247,10982.6132563068,79747.8327298918,0.825606686613232,1.01877045288118
"295",16,509,43.7258872223978,752,1.87200676976699,-348.790992596439,141.401334436608,-283.388226822822,128.818915683547,1479.33884155634,0.310182676982862,-0.0616711432114423
"296",672,211,1277.45402566865,14112,1.14895788689823,-517.55386883164,-573.381506859023,-762.862002490747,-51514.7277551065,-1053.97439209954,-0.0657423978709432,0.700170015468798
"297",115,226,356.991538546526,5175,-0.0840509789149316,146.612134807049,-947.016801229949,-564.59220858628,12354.2794199952,6652.83657772727,-0.0468273114584978,-0.17148524267207
"298",819,440,1107.44761560568,31122,-1.31917831779726,-628.302733090543,-537.913942445695,-1540.95277241376,22178.3898249302,62626.0725856638,-0.156323420475979,-0.0819805642226242
"299",828,104,1439.43019704906,72036,-0.60606366340248,-615.169438573729,-1467.49986561984,-611.957574488771,-71004.1502288946,44830.2691977934,-0.436327354910868,-2.24438569197462
"300",860,430,1238.38821379786,57620,-0.22256011809075,-464.299845970769,-397.08050363658,-826.538814705566,-25910.3313054717,58350.6114990523,-1.04436235156789,1.02638632967568
