"V1","V2","V3","V4","V5"
"385",275,5401.07511334624,299.029668955369,341.679534972568,7158.10983998389
"386",163,-6549.04327634677,298.98797998878,324.893419387675,-13.565558306746
"387",858,-12474.9277196561,204.494135711003,316.172730974886,28893.0218960487
"388",178,10172.8430054674,270.18874142893,127.45254180741,6399.54626459578
"389",37,1618.38250584435,304.414883461538,333.70369162717,7730.75891881825
"390",284,15855.3769729664,296.937507513219,321.693973391478,6207.46229109446
"391",402,14314.59442948,252.813238065435,259.721736824038,8770.17866910027
"392",554,-380.825384284379,441.276438301938,167.124870036242,9254.00532571916
"393",924,14231.9799004603,439.567816461368,321.584887729645,29835.2466529401
"394",382,16890.5188154035,120.064851457666,401.309654539898,11668.1206919876
"395",628,22741.2170260002,317.197010064339,248.188194518035,22528.5886571596
"396",236,6030.47242680124,352.289280439609,374.0047738316,1148.30655104826
"397",804,-2808.57113613382,303.637058033391,287.278437249289,20083.4299048755
"398",843,60972.1181277385,183.357324667346,509.065391157152,25520.9722840203
"399",735,-1643.38730769008,217.505058731094,287.43779963883,29189.047701518
"400",387,-12851.4479935633,509.955251713161,452.493610876476,1121.97194829594
"401",292,-1601.17034667561,265.070992690341,274.678401556514,1199.63993814877
"402",467,3743.56922098258,377.965762327693,193.929442479381,18388.3851752159
"403",718,-2531.24629597083,362.892810704791,291.191380254167,19363.9320533001
"404",205,2343.40859124391,442.3103593001,226.05969003065,5996.71141102464
"405",961,942.076368301285,436.108510187933,301.757486359554,26221.5549737564
"406",468,1368.31072488958,405.57027890524,426.794492074515,8387.64547998724
"407",344,-6794.98342602954,300.376830489921,355.084567916693,-3105.25812992725
"408",615,-14249.9939716237,293.523530596933,336.477864835512,8553.29853098624
"409",666,-6206.78539221956,321.630778759313,336.713319779895,10476.2151690284
"410",971,58.1296264262763,244.589879800171,306.32486024364,26209.9407421255
"411",483,-12669.6060696249,305.273152702523,315.46820431661,25145.998296928
"412",626,34386.0267937411,280.604907533974,439.145485188213,15443.7004957825
"413",689,13396.8720278046,224.534022037035,215.89849817357,17480.1671955791
"414",316,14850.0442666257,428.78886512729,307.045244674642,13537.6192033883
"415",889,20212.09485051,318.301425534944,257.98470968388,24074.843242738
"416",991,-3126.97222743441,291.851697400454,261.774447140661,38962.5744032219
"417",953,-21727.6072018831,280.406447633793,350.108865922006,38459.2394408705
"418",803,37674.415258018,293.211543681016,248.35393659326,23639.9890543077
"419",446,11155.8290764147,174.194854522337,399.01100571629,9331.31609041475
"420",780,-17193.8689985064,231.642217890436,260.705297753907,16974.6150995
"421",875,43183.7652664985,169.375979683631,191.54447459929,24375.0610812773
"422",916,-31204.86494645,282.946933807738,256.174977305308,28206.5226534058
"423",488,-15886.2879962271,347.257237283766,303.655708654618,284.83115719715
"424",383,-12571.4858612467,313.850705956057,315.86374619684,7886.62720030046
"425",955,-59872.2857134125,410.991357384757,265.780859932929,26844.0466495784
"426",352,4506.0863756123,298.196526465738,357.390067345183,8103.28666780014
"427",908,24875.1515493481,319.083257380171,321.377511349215,25932.2385070212
"428",70,4142.83807134762,235.24386244239,353.479092122199,-1888.05587268307
"429",269,-7525.92247597465,393.634657696734,263.909723276046,5635.37585060948
"430",565,17545.5857004532,334.143502584825,350.595456114398,8913.77490301345
"431",600,24483.4918790982,168.992685118493,232.030528058883,14415.0256173732
"432",466,2092.51106661923,229.124554631646,249.486300169832,14223.0087336099
"433",227,8925.46021642782,195.122728076631,336.701447331665,4942.38927035212
"434",887,48513.4996283716,269.363234952987,194.260018338529,23383.9245804962
"435",25,-501.316278511283,543.293823459035,167.463135096477,1865.32992190755
"436",841,37580.1214470981,435.137331022851,261.543310968057,15540.5970091276
"437",845,-17555.4057053367,477.382157086262,314.908046424006,23743.831241831
"438",812,33232.3928402074,304.704532535566,211.885064710302,24530.0743970974
"439",239,5068.60428316304,470.76713922477,296.480231170513,-631.906419895609
"440",534,-8667.50687916187,371.139801426195,264.314503257445,8219.65706919267
"441",415,-4464.8471093853,230.419996555454,327.884317224495,17122.5352411881
"442",436,2239.31536243951,284.477080148493,206.082476716745,11560.2594994651
"443",936,38022.3230172761,356.519350548576,281.032753569244,27650.6801042791
"444",49,1990.29230933247,440.504130558677,348.936262316483,-901.146929577068
"445",156,4301.84306638692,360.788614826666,414.021376116971,-899.757401754048
"446",692,-8814.20186073123,312.660332048904,374.439013424944,15698.8339455209
"447",243,9352.18406608436,199.036826051313,95.3517186324956,8053.86205379771
"448",61,2481.17618521831,265.037109213394,269.202605338306,15.6430353944572
"449",602,-14340.1511792889,439.695499132903,264.539129889736,22356.7189088494
"450",69,889.958004661202,406.676487891904,268.952861099223,12621.1097529315
"451",769,-4040.87543141994,225.121875824511,328.785576192742,15454.5343086572
"452",42,3314.40436756049,193.926319127035,312.181157655644,-6074.43691229127
"453",76,-2072.23740776148,173.985648629193,239.715561286821,5007.21422128587
"454",551,-2258.39300625708,211.344930869759,375.940211380361,19338.4015868217
"455",314,7436.5936218534,201.704089936314,390.801801662247,13349.7301637583
"456",766,-2788.91476951533,349.959110227111,403.815623063588,21230.222927837
"457",634,13031.7800652512,276.114770561374,290.525187713577,14568.5638157298
"458",609,3314.89399476495,225.110150174988,219.632640548183,22412.3283524095
"459",811,3879.21942081823,303.145936821854,377.662090258539,15548.0572415219
"460",473,23584.7928306842,244.968095634122,258.464712550157,15378.7359292129
"461",310,-4169.89887657727,335.485680079125,351.373431940859,12799.8932480248
"462",620,12290.0868140096,338.162684681792,339.226556946577,16821.0646986286
"463",762,21769.6840161516,319.273339700011,410.645068699186,15137.299564916
"464",493,-10228.1635602874,265.541470734368,367.935609634804,5941.82840163618
"465",448,15231.9271253739,361.256759616223,354.264530712537,-264.581643977443
"466",290,3839.09578398471,191.463324281466,433.573220874364,-2142.4539321879
"467",133,-2466.30986658311,184.567280192965,399.36459228123,6532.83227299009
"468",9,93.1625524022918,288.076494982962,275.269919641307,6923.25036129419
"469",379,6295.38038260458,273.371734370524,270.142553541664,3985.49868688149
"470",52,1479.04481289838,79.8899220264229,224.786849591236,-873.09003673233
"471",2,104.613281450295,256.751839899465,341.391964662057,5246.50063517049
"472",501,21616.4676849232,458.629431738575,301.869932170402,4490.05019445035
"473",536,10631.0636816488,424.874060590664,309.831015775638,7849.85942125832
"474",84,-1501.60517583421,339.097473263072,269.069441127936,-3082.40829068948
"475",24,-77.2461055850599,294.293008753906,323.688670292627,-4922.07672516965
"476",152,-82.9712327991261,225.541698907049,282.735153796282,4384.97301760752
"477",432,-5436.04778564674,392.433025141099,356.304532326616,6722.57488244792
"478",174,-3938.55919611785,318.094235301078,363.306691991397,4853.52880047083
"479",900,31482.7122709099,360.605427693301,263.406752864052,28717.4197426315
"480",652,-4974.04947475607,475.460944773006,298.328341274766,15030.2635988133
"481",396,-5834.53023241507,428.78807247982,298.569817719243,-2785.88103806588
"482",481,8582.32626175403,225.461982822731,258.423731603348,16988.6004857106
"483",616,30831.2651884519,417.648839070598,331.850847851295,18031.9857905597
"484",337,7538.26384441515,367.85755603452,302.924683827124,8469.24800635493
"485",294,2701.41008688548,140.453067243988,288.821289079211,-1324.09105761961
"486",176,6470.80318841366,517.954853955,304.374990354739,1956.50534399085
"487",892,16991.6538434301,402.141310124388,275.829318379131,28675.6930334691
"488",712,-8568.30621207819,188.572108821023,300.486266873524,12502.353705393
"489",394,-18416.1143586602,292.232685336879,341.825791311043,3476.59752000877
"490",709,-21643.7896561918,185.272014538154,349.918330559284,15576.2241646403
"491",123,-110.205021430317,410.397390576049,266.863977472757,6036.11809515318
"492",475,20775.8397558026,375.730867501243,254.585710478694,15009.7478047155
"493",124,4805.32771359326,168.701021767932,325.090777463182,-3833.9491183233
"494",435,941.903003851606,284.709749219908,196.374451041902,17280.8693281492
"495",278,-2227.60811267392,165.270497564899,325.894310768569,4383.14857196
"496",656,7762.08745084696,222.624221484387,409.614929407246,18618.6376545321
"497",705,24833.6470426451,333.578263114274,357.070061387515,17923.930647814
"498",327,6017.76438398964,222.087454761058,223.415161153503,4990.5845726854
"499",144,4465.04529061404,335.14894621098,371.383303409621,6694.80501700894
"500",88,1723.9683835759,308.764975636352,444.082872583142,-3790.82181740387
